,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
242,2000000,Other,USA,Other,Horror,1627955,Brain Dead,R,19.01.1990 00:00,85,6.1,Bill Pullman,2792,Charles Beaumont,1990,0,-0.1860225,-20,FALSE,5898,tt0099173,Brain Dead,"A psychological thriller from the writer of the original ""Twilight Zone!"" In a showdown of man vs. machine, Martin plunges into a chaotic nightmare trying to save his mind from the megalomaniacal corporation!",10.28123,You have nothing to lose... except your mind.,Brain Dead,"Horror, Action, Thriller, Science Fiction",en,US,1990,-1.19581628542039,-1.43716700407104,-0.19216056397572842,-0.9222369632162055,0.622572566002799
243,10000000,Twentieth Century Fox Film Corporation,USA,Other,Action,2346150,Downtown,R,12.01.1990 00:00,96,5.7,Anthony Edwards,1508,Nat Mauldin,1990,0,-0.765385,-80,FALSE,60778,tt0099460,Downtown,"Officer Alex Kearney patrols an upscale neighborhood in Philadelphia, where he pulls over a well-connected white collar executive who promises to get even with the policeman. Soon, Kearney learns that he is off the cushy suburban beat and must now work in the deadliest precinct in Philly, where he is partnered with tough veteran cop Dennis Curran. Tensions are high between them, but Kearney soon proves he can play just as rough as the crooks.",1.026053,"When you pound this beat, it pounds you back.",Downtown,"Action, Adventure, Comedy, Thriller",en,US,1990,-0.8525245133362653,-0.6531101038069735,-0.6709374280843351,-0.9434235837021367,-1.96517802321978
244,30000000,Metro-Goldwyn-Mayer (MGM),USA,Other,Comedy,113502000,The Addams Family,PG-13,22.11.1991 00:00,99,6.8,Anjelica Huston,104334,Charles Addams,1991,1,2.7834,280,FALSE,2907,tt0101272,The Addams Family,"Uncle Fester has been missing for 25 years. An evil doctor finds out and introduces a fake Fester in an attempt to get the Adams Family's money. The youngest daughter has some doubts about the new uncle Fester, but the fake uncle adapts very well to the strange family. Can the doctor carry out her evil plans and take over the Adams Family's fortune?",12.962525,Weird Is Relative,The Addams Family,"Horror, Comedy, Fantasy",en,US,1991,0.005704916874046322,-0.4392764037349553,0.6456989482143346,0.753255106396274,1.372263546102861
245,70000000,Other,USA,Steven Spielberg,Adventure,119654823,Hook,PG,11.12.1991 00:00,142,6.7,Dustin Hoffman,196513,J.M. Barrie,1991,1,0.709354614,70,FALSE,879,tt0102057,Hook,"The boy who wasn't supposed to grow up—Peter Pan—did just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. But a trip to see Granny Wendy in London, where the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland, could lead to a chance at redemption, in this family-oriented fantasy from director Steven Spielberg.",14.508137,What if Peter Pan grew up?,Hook,"Adventure, Fantasy, Comedy, Family",en,US,1991,1.7221637772946694,2.6256732972973054,0.5260047321871831,2.2742531513905497,1.8044171790057744
246,16500000,Other,USA,Ridley Scott,Adventure,45361000,Thelma & Louise,R,24.05.1991 00:00,130,7.4,Susan Sarandon,109801,Callie Khouri,1991,1,1.749151515,170,FALSE,1541,tt0103074,Thelma & Louise,"Whilst on a short weekend getaway, Louise shoots a man who had tried to rape Thelma. Due to the incriminating circumstances, they make a run for it and thus a cross country chase ensues for the two fugitives. Along the way, both women rediscover the strength of their friendship and surprising aspects of their personalities and self-strengths in the trying times.",14.785388,Somebody said get a life... so they did,Thelma & Louise,"Drama, Thriller, Crime, Adventure",en,US,1991,-0.5735999485179141,1.7703384970092324,1.3638642443772462,0.8434632482939265,1.881936651471028
247,11000000,Columbia Pictures Corporation,USA,Other,Adventure,2807854,Return to the Blue Lagoon,PG-13,2.08.1991 00:00,102,5.1,Brian Krause,15262,Henry De Vere Stacpoole,1991,0,-0.744740545,-70,FALSE,13888,tt0102782,Return to the Blue Lagoon,"In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.",8.929393,"Return to the Romance, Return to the Adventure...",Return to the Blue Lagoon,Adventure,en,US,1991,-0.8096130418257498,-0.22544270366293714,-1.3891027242472467,-0.7164759371573568,0.24459848800484307
248,30000000,Paramount Pictures,USA,Other,Action,74888996,Star Trek VI: The Undiscovered Country,PG,6.12.1991 00:00,113,7.2,William Shatner,59567,Gene Roddenberry,1991,1,1.496299867,150,FALSE,174,tt0102975,Star Trek VI: The Undiscovered Country,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",5.90057,The battle for peace has begun.,Star Trek VI: The Undiscovered Country,"Science Fiction, Action, Adventure, Thriller",en,US,1991,0.005704916874046322,0.5586141966011295,1.1244758123229424,0.014577972989980348,-0.6022614372997618
249,9000000,Other,USA,Other,Comedy,6153939,Barton Fink,R,21.08.1991 00:00,116,7.7,John Turturro,96089,Joel Coen,1991,0,-0.316229,-30,FALSE,290,tt0101410,Barton Fink,A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,8.387026,There's only one thing stranger than what's going on inside his head. What's going on outside.,Barton Fink,"Comedy, Drama",en,"GB, US",1991,-0.8954359848467809,0.7724478966731476,1.7229468924587015,0.6172086220454153,0.09295249313895569
250,35000000,Walt Disney Pictures,USA,Other,Action,46704056,The Rocketeer,PG,21.06.1991 00:00,108,6.4,Billy Campbell,45621,Dave Stevens,1991,1,0.3344016,30,FALSE,10249,tt0102803,The Rocketeer,"Straight from the pages of a pulp comic from a past era, the Rocketeer recreates 1930s Hollywood, complete with gangsters, Nazi spies, and the growth of the Age of Aviation. Young pilot Cliff Secord stumbles on a top secret rocket-pack and with the help of his mechanic/mentor, Peevy, he attempts to save his girl and stop the Nazis as The Rocketeer.",10.536644,"Three years before the United States declares war, Cliff Secord leads America's first battle against the Nazis.",The Rocketeer,"Action, Adventure, Science Fiction, Family",en,US,1991,0.22026227442662424,0.2022246964810992,0.1669220841057279,-0.21553776633774255,0.693986405953747
251,16000000,Other,Other,Other,Drama,2541541,Naked Lunch,R,24.04.1992 00:00,115,7.1,Peter Weller,39143,William S. Burroughs,1991,0,-0.841153688,-80,FALSE,2742,tt0102511,Naked Lunch,"After developing an addiction to the substance he uses to kill bugs, an exterminator accidentally murders his wife and becomes involved in a secret government plot being orchestrated by giant bugs in an Islamic port town in Africa.",7.919299,Exterminate all rational thought.,Naked Lunch,"Crime, Drama","ar, en","CA, JP, GB",1992,-0.5950556842731718,0.7011699966491416,1.0047815962957898,-0.32242789679557915,-0.0378241327262559
252,26000000,Twentieth Century Fox Film Corporation,USA,Other,Action,69467617,Hot Shots!,PG-13,31.07.1991 00:00,84,6.7,Charlie Sheen,85058,Jim Abrahams,1991,1,1.671831423,170,FALSE,9595,tt0102059,Hot Shots!,"Charlie Sheen, Lloyd Bridges, Cary Elwes, Valeria Golino and Jon Cryer co-star in director Jim Abrahams' (Airplane, Naked Gun) truly hilarious spoof of Top Gun. Recruited to join a top-secret mission for the Air Force, a renegade pilot (Sheen) finds himself coping with an incompetent admiral (Bridges) and a carefully selected squadron of flyers who are either inept or half-blind.",11.026793,The mother of all movies.,Hot Shots!,"Action, Comedy, War",en,US,1991,-0.165940969168016,-1.5084449040950463,0.5260047321871831,0.43519179137539443,0.8310322305292095
253,35000000,Touchstone Pictures,USA,Other,Comedy,63710000,What About Bob?,PG,17.05.1991 00:00,99,7.0,Bill Murray,53791,Alvin Sargent,1991,1,0.820285714,80,FALSE,10276,tt0103241,What About Bob?,"Before going on vacation, self-involved psychiatrist Dr. Leo Marvin has the misfortune of taking on a new patient: Bob Wiley. An exemplar of neediness and a compendium of phobias, Bob follows Marvin to his family's country house. Dr. Marvin tries to get him to leave; the trouble is, everyone loves Bob. As his oblivious patient makes himself at home, Dr. Marvin loses his professional composure and, before long, may be ready for the loony bin himself.",11.787942,Bob's a special kind of friend. The kind that drives you crazy!,What About Bob?,Comedy,en,US,1991,0.22026227442662424,-0.4392764037349553,0.8850873802686384,-0.08072881823022096,1.0438497458761526
254,2500000,New Line Cinema,USA,Other,Drama,6401336,My Own Private Idaho,R,20.07.1991 00:00,104,7.1,River Phoenix,40101,Gus Van Sant,1991,1,1.5605344,160,FALSE,468,tt0102494,My Own Private Idaho,"In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters (River Phoenix) is a gay hustler afflicted with narcolepsy. Scott Favor (Keanu Reeves) is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.",7.289727,"It's not where you go, it's how you get there.",My Own Private Idaho,"Drama, Romance",en,US,1991,-1.1743605496651321,-0.08288690361492503,1.0047815962957898,-0.3066204338473532,-0.2138526748014681
255,38000000,Other,USA,Oliver Stone,Biography,35183792,The Doors,R,1.03.1991 00:00,140,7.2,Val Kilmer,72491,Randall Jahnson,1991,0,-0.074110737,-10,FALSE,10537,tt0101761,The Doors,"The story of the famous and influential 1960's rock band and its lead singer and composer, Jim Morrison.",7.829619,"The Ultimate Story of Sex, Drugs & Rock 'N' Roll",The Doors,"Drama, Music",en,US,1991,0.348996688958171,2.483117497249293,1.1244758123229424,0.22783021844182968,-0.06289869076458188
256,24000000,TriStar Pictures,USA,Other,Comedy,41895491,The Fisher King,R,27.09.1991 00:00,137,7.6,Jeff Bridges,67814,Richard LaGravenese,1991,1,0.745645458,70,FALSE,177,tt0101889,The Fisher King,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,11.184385,"A Modern Day Tale About The Search For Love, Sanity, Ethel Merman And The Holy Grail.",The Fisher King,"Comedy, Drama",en,US,1991,-0.2517639121890472,2.269283797177275,1.603252676431549,0.15065745830732805,0.8750950065146679
257,29000000,Other,USA,Other,Action,59509925,The Last Boy Scout,R,13.12.1991 00:00,105,6.9,Bruce Willis,80307,Shane Black,1991,1,1.052066379,110,FALSE,9319,tt0102266,The Last Boy Scout,"When the girl that detective Joe Hallenback is protecting gets murdered, the boyfriend of the murdered girl (ex-football player Jimmy Dix) attempts to investigate and solve the case. What they discover is that there is deep seated corruption going on between a crooked politician and the owner of a pro football team.",10.550259,Everyone had counted them out. But they're about to get back in the game.,The Last Boy Scout,"Action, Thriller",en,US,1991,-0.03720655463646926,-0.01160900359091897,0.7653931642414871,0.35679799548080016,0.6977931645140927
258,75000000,Other,USA,Ron Howard,Action,77868585,Backdraft,R,24.05.1991 00:00,137,6.7,Kurt Russell,61711,Gregory Widen,1991,1,0.0382478,0,FALSE,2924,tt0101393,Backdraft,They say a blast of flames can take a life ... and hide a secret. But now firemen brothers Brian and Stephen McCaffrey are battling each other over past slights while trying to stop an arsonist with a diabolical agenda from torching Chicago.,9.883727,"Silently behind a door, it waits.",Backdraft,"Action, Crime, Drama, Mystery, Thriller",en,US,1991,1.9367211348472473,2.269283797177275,0.5260047321871831,0.049955009066176954,0.5114305940591242
259,6000000,Universal Pictures,USA,Wes Craven,Comedy,24204154,The People Under the Stairs,R,1.11.1991 00:00,102,6.3,Brandon Quintin Adams,25742,Wes Craven,1991,1,3.034025667,300,FALSE,13122,tt0105121,The People Under the Stairs,"When young Fool breaks into the home of his family's greedy and uncaring landlords, he discovers a disturbing scenario where incestuous adult siblings have mutilated a number of boys and kept them imprisoned under stairs in their large, creepy house. As Fool attempts to flee before the psychopaths can catch him, he meets their daughter, Alice, who has been spared any extreme discipline by her deranged parents. Can Fool and Alice escape before it's too late?",12.709349,In every neighborhood there is one house that adults whisper about and children cross the street to avoid.,The People Under the Stairs,"Comedy, Drama, Horror, Mystery, Thriller",en,US,1991,-1.0241703993783278,-0.22544270366293714,0.04722786807857544,-0.5435508727550524,1.3014754517015312
260,25000000,Other,USA,Other,Action,78656813,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,PG,22.03.1991 00:00,88,6.0,Paige Turco,44901,Kevin Eastman,1991,1,2.14627252,210,FALSE,1497,tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"The Turtles and the Shredder battle once again, this time for the last cannister of the ooze that created the Turtles, which Shredder wants to create an army of new mutants.",7.994266,"Cowabunga, it's the new turtle movie.",Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"Science Fiction, Adventure, Action, Comedy, Family",en,"HK, US",1991,-0.2088524406785316,-1.223333303999022,-0.3118547800028798,-0.22741811427377873,-0.016863334416050802
261,11000000,New Line Cinema,USA,Other,Comedy,34872033,Freddy's Dead: The Final Nightmare,R,13.09.1991 00:00,89,4.9,Robert Englund,33582,Wes Craven,1991,1,2.170184818,220,FALSE,11284,tt0101917,Freddy's Dead: The Final Nightmare,"Just when you thought it was safe to sleep, Freddy Krueger returns in this sixth installment of the Nightmare on Elm Street films, as psychologist Maggie Burroughs, tormented by recurring nightmares, meets a patient with the same horrific dreams. Their quest for answers leads to a certain house on Elm Street -- where the nightmares become reality.",11.560358,They saved the best for last.,Freddy's Dead: The Final Nightmare,"Horror, Thriller, Comedy",en,US,1991,-0.8096130418257498,-1.152055403975016,-1.6284911563015494,-0.4141870841182141,0.9802171832468667
262,65000000,TriStar Pictures,USA,Other,Action,17218080,Hudson Hawk,R,24.05.1991 00:00,100,5.8,Bruce Willis,45642,Bruce Willis,1991,0,-0.735106462,-70,FALSE,9292,tt0102070,Hudson Hawk,"Eddie Hawkins, called Hudson Hawk has just been released from ten years of prison and is planning to spend the rest of his life honestly. But then the crazy Mayflower couple blackmail him to steal some of the works of Leonardo da Vinci. If he refuses, they threaten to kill his friend Tommy.",9.782014,Danger is his middle name.,Hudson Hawk,"Action, Adventure, Comedy","en, it",US,1991,1.5076064197420915,-0.3679985037109493,-0.5512432120571837,-0.21519125618960816,0.48299160519034334
263,20000000,Other,USA,Other,Adventure,38037513,Bill & Ted's Bogus Journey,PG,19.07.1991 00:00,93,6.2,Keanu Reeves,52853,Chris Matheson,1991,1,0.90187565,90,FALSE,1649,tt0101452,Bill & Ted's Bogus Journey,"Amiable slackers Bill and Ted are once again roped into a fantastical adventure when De Nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper to a series of games in order to return to the land of the living.",7.256293,Once... they made history. Now... they are history.,Bill & Ted's Bogus Journey,"Adventure, Comedy, Family, Fantasy, Science Fiction",en,US,1991,-0.4234097982311095,-0.8669438038789916,-0.07246634794857597,-0.09620627151355698,-0.2232008324001901
264,15000000,Other,USA,Other,Action,30102717,Double Impact,R,9.08.1991 00:00,110,5.5,Jean-Claude Van Damme,31574,Sheldon Lettich,1991,1,1.0068478,100,FALSE,9594,tt0101764,Double Impact,"Jean Claude Van Damme plays a dual role as Alex and Chad, twins separated at the death of their parents. Chad is raised by a family retainer in Paris, Alex becomes a petty crook in Hong Kong. Seeing a picture of Alex, Chad rejoins him and convinces him that his rival in Hong Kong is also the man who killed their parents. Alex is suspicious of Chad, especially when it comes to his girlfriend.",6.600651,Two brothers separated by the violence. Now together in a mission of revenge.,Double Impact,"Thriller, Action, Crime, Drama",en,US,1991,-0.6379671557836875,0.3447804965291113,-0.9103258601386389,-0.4473200544731594,-0.4065185552075519
265,3500000,Other,Other,Other,Comedy,2015810,Night on Earth,R,12.12.1991 00:00,129,7.8,Winona Ryder,44688,Jim Jarmusch,1991,0,-0.424054286,-40,FALSE,339,tt0102536,Night on Earth,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,8.291886,Five Taxis. Five Cities. One Night.,Night on Earth,"Comedy, Drama","en, fi, fr, de, it","DE, FI, FR, GB, US",1991,-1.1314490781546167,1.6990605969852264,1.842641108485853,-0.2309327172048561,0.06635131727180178
266,13500000,Paramount Pictures,USA,Other,Comedy,26255594,Necessary Roughness,PG-13,27.09.1991 00:00,108,6.1,Scott Bakula,8750,Rick Natkin,1991,1,0.944858815,90,FALSE,20704,tt0102517,Necessary Roughness,"When the Texas Southern Armadillos football team is disqualified for cheating and poor grades, the University is forced to pick from a team that actually goes to school. Will they even win a single game?",9.626033,They just might be the biggest bunch of losers that ever became winners.,Necessary Roughness,Comedy,en,US,1991,-0.7023343630494608,0.2022246964810992,-0.19216056397572842,-0.8239270840455062,0.4393792653444897
267,30000000,TriStar Pictures,USA,Barry Levinson,Biography,49114016,Bugsy,R,20.12.1991 00:00,136,6.8,Warren Beatty,22209,James Toback,1991,1,0.637133867,60,FALSE,10337,tt0101516,Bugsy,"New York gangster Ben 'Bugsy' Siegel takes a brief business trip to Los Angeles. A sharp-dressing womanizer with a foul temper, Siegel doesn't hesitate to kill or maim anyone crossing him. In L.A. the life, the movies, and most of all strong-willed Virginia Hill detain him while his family wait back home. Then a trip to a run-down gambling joint at a spot in the desert known as Las Vegas gives him his big idea.",5.516316,Glamour was the disguise.,Bugsy,"Drama, Crime",en,US,1991,0.005704916874046322,2.1980058971532688,0.6456989482143346,-0.6018470800578521,-0.7096989844056825
268,30000000,Columbia Pictures Corporation,USA,Other,Drama,74787599,The Prince of Tides,R,25.12.1991 00:00,132,6.7,Barbra Streisand,13391,Pat Conroy,1991,1,1.492919967,150,FALSE,10333,tt0102713,The Prince of Tides,A troubled man talks to his suicidal sister's psychiatrist about their family history and falls in love with her in the process.,2.960942,"A story about the memories that haunt us, and the truth that sets us free.",The Prince of Tides,"Drama, Romance",en,US,1991,0.005704916874046322,1.9128942970572447,0.5260047321871831,-0.7473483413078064,-1.4241824107284915
269,23000000,Paramount Pictures,USA,Other,Comedy,86930411,The Naked Gun 2½: The Smell of Fear,PG-13,28.06.1991 00:00,85,6.8,Leslie Nielsen,89142,Jim Abrahams,1991,1,2.779583087,280,FALSE,37137,tt0102510,The Naked Gun 2½: The Smell of Fear,"Bumbling cop Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that will put them out of business.",9.794569,If you see only one movie this year...you ought to get out more often,The Naked Gun 2½: The Smell of Fear,"Comedy, Crime",en,US,1991,-0.29467538369956275,-1.43716700407104,0.6456989482143346,0.5025797649459107,0.4865019873956417
270,14000000,Other,USA,Other,Action,39673161,Out for Justice,R,12.04.1991 00:00,91,6.0,Steven Seagal,18164,R. Lance Hill,1991,1,1.833797214,180,FALSE,14362,tt0102614,Out for Justice,"Gino Felino (Steven Seagal) is an NYPD detective from Brooklyn who knows everyone and everything in his neighborhood. Killing his Partner was someone's mistake, because he's now Out For Justice.",6.892056,No Sleep To Brooklyn!,Out for Justice,"Action, Thriller, Crime","en, it, es",US,1991,-0.680878627294203,-1.0094996039270039,-0.3118547800028798,-0.6685915347818332,-0.3250416196014143
271,50000000,Paramount Pictures,USA,Other,Drama,43001500,Regarding Henry,PG-13,10.07.1991 00:00,108,6.7,Harrison Ford,24971,J.J. Abrams,1991,0,-0.13997,-10,FALSE,11364,tt0102768,Regarding Henry,"Henry is a lawyer who survives a shooting only to find he cannot remember anything. If that weren't enough, Henry also has to recover his speech and mobility, in a life he no longer fits into. Fortunately, Henry has a loving wife and daughter to help him.",6.972737,"His life was based on power, success, and ruthlessness. Until a bullet made him think again.",Regarding Henry,Drama,en,US,1991,0.863934347084358,0.2022246964810992,0.5260047321871831,-0.5562727453365579,-0.3024831849773042
272,8000000,Other,USA,Other,Action,2275557,Showdown in Little Tokyo,R,23.08.1991 00:00,79,6.1,Dolph Lundgren,13465,Stephen Glantz,1991,0,-0.715555375,-70,FALSE,13154,tt0102915,Showdown in Little Tokyo,"An American with a Japanese upbringing, Chris Kenner is a police officer assigned to the Little Tokyo section of Los Angeles. Kenner is partnered with Johnny Murata, a Japanese-American who isn't in touch with his roots. Despite their differences, both men excel at martial arts, and utilize their formidable skills when they go up against Yoshida, a vicious yakuza drug dealer with ties to Kenner's past.",11.521011,One's a warrior. One's a wise guy. They're two L.A. cops going after a gang of drug lords. Feet first.,Showdown in Little Tokyo,"Action, Thriller","ja, en",US,1991,-0.9383474563572965,-1.8648344042150764,-0.19216056397572842,-0.7461273055477137,0.9692157488675842
273,15000000,Paramount Pictures,USA,Other,Crime,38016380,Dead Again,R,30.08.1991 00:00,107,7.0,Kenneth Branagh,22783,Scott Frank,1991,1,1.534425333,150,FALSE,11498,tt0101669,Dead Again,In 1949 composer Roman Strauss is executed for the vicious murder of his wife Margaret with a pair of scissors. In 1990s Los Angeles a mute amnesiac woman shows up at an orphanage and private eye Mike Church is called in to investigate. Under hypnosis both the woman and Church seem to have a strange link back to the Strauss murder.,9.696201,A Mystery About True Love...And Certain Death.,Dead Again,Thriller,en,US,1991,-0.6379671557836875,0.13094679645709315,0.8850873802686384,-0.5923758026755123,0.45899826164726937
274,30000000,Other,Other,Other,Action,15556340,Highlander II: The Quickening,R,1.11.1991 00:00,91,4.1,Christopher Lambert,38557,Gregory Widen,1991,0,-0.481455333,-50,FALSE,8010,tt0102034,Highlander II: The Quickening,"In the year 2025, the ozone layer is believed to have been destroyed. It is up to MacLeod and Rameriz to set things right. Opposition comes from both the planet Ziest (MacLeod and Ramirez's homeworld) and a corporation profiting from the supposed lack of ozone. Also, flashbacks show the story behind MacLeod and Ramirez's exile from Ziest.",8.032638,It's a kind of magic.,Highlander II: The Quickening,"Action, Fantasy, Science Fiction",en,"AR, FR, GB",1991,0.005704916874046322,-1.0094996039270039,-2.586044884518765,-0.332097179976853,-0.0061345103633448726
275,23000000,Other,USA,Other,Action,7434726,Harley Davidson and the Marlboro Man,R,23.08.1991 00:00,98,6.0,Mickey Rourke,15567,Don Michael Paul,1991,0,-0.676751043,-70,FALSE,2453,tt0102005,Harley Davidson and the Marlboro Man,"It's the lawless future, and renegade biker Harley Davidson (Mickey Rourke) and his surly cowboy buddy, Marlboro (Don Johnson), learn that a corrupt bank is about to foreclose on their friend's bar to further an expanding empire. Harley and Marlboro decide to help by robbing the crooked bank. But when they accidentally filch a drug shipment, they find themselves on the run from criminal financiers and the mob in this rugged action adventure.",7.338188,When the going gets tough... the tough take the law into their own hands.,Harley Davidson and the Marlboro Man,"Action, Thriller",en,US,1991,-0.29467538369956275,-0.5105543037589614,-0.3118547800028798,-0.7114432897677859,-0.2003029629694508
276,23000000,Universal Pictures,USA,Other,Crime,20246790,Mobsters,R,26.07.1991 00:00,104,5.9,Christian Slater,7229,Michael Mahern,1991,0,-0.119704783,-10,FALSE,21219,tt0102460,Mobsters,"The story of a group of friends in turn of the century New York, from their early days as street hoods to their rise in the world of organized crime...",12.511561,They didn't take orders...They took over.,Mobsters,"Drama, Action, Thriller, Crime","en, fr, de, es",US,1991,-0.29467538369956275,-0.08288690361492503,-0.4315489960300312,-0.8490243190603826,1.2461738606524186
277,17000000,Other,USA,Other,Action,9286314,Stone Cold,R,17.05.1991 00:00,88,5.9,Brian Bosworth,5551,Walter Doniger,1991,0,-0.453746235,-50,FALSE,21338,tt0102984,Stone Cold,"Joe Huff (Brian Bosworth) is a tough, loner cop with a flair for infiltrating dangerous biker gangs. The FBI blackmail Joe into an undercover operation that entails infiltrating ""The Brotherhood"" - a powerful Mississippi biker gang linked in the murder of government officials as well as dealing drugs with the mafia.",4.173455,A cop who enforces his own brand of justice.,Stone Cold,"Action, Crime, Thriller",en,US,1991,-0.5521442127626562,-1.223333303999022,-0.4315489960300312,-0.8767121299446446,-1.0851633697971257
278,10000000,Other,USA,Other,Drama,25010896,Little Man Tate,PG,1.11.1991 00:00,99,6.7,Jodie Foster,12172,Scott Frank,1991,1,1.5010896,150,FALSE,11521,tt0102316,Little Man Tate,"Dede is a sole parent trying to bring up her son Fred. When it is discovered that Fred is a genius, she is determined to ensure that Fred has all the opportunities that he needs, and that he is not taken advantage of by people who forget that his extremely powerful intellect is harboured in the body and emotions of a child.",4.294078,It's not what he knows. It's what he understands.,Little Man Tate,"Drama, Family","en, fr, hu",US,1991,-0.8525245133362653,-0.4392764037349553,0.5260047321871831,-0.7674624303828453,-1.051437138594438
279,1400000,Other,USA,Other,Comedy,115103,Shakes the Clown,R,13.03.1992 00:00,87,5.6,Bobcat Goldthwait,3958,Bobcat Goldthwait,1991,0,-0.917783571,-90,FALSE,26291,tt0102898,Shakes the Clown,"Shakes plods about his duties as party clown, and uses all of his free time getting seriously drunk. Binky, another clown, wins the spot on a local kiddie show, which depresses Shakes even more, and his boss threatens him with unemployment if he can't get his act under control.",2.714993,Loved by children. Desired by women. Adored by bartenders everywhere.,Shakes the Clown,"Action, Comedy",en,US,1992,-1.2215631683266994,-1.294611204023028,-0.7906316441114876,-0.9029973997531248,-1.492949833509137
280,8000000,Columbia Pictures Corporation,USA,Other,Mystery,19018321,Mortal Thoughts,R,19.04.1991 00:00,102,5.7,Demi Moore,7239,William Reilly,1991,1,1.377290125,140,FALSE,30815,tt0102469,Mortal Thoughts,"A loathsome man ends up dead, but it's not clear who's to blame. If ever a person got what he deserved, it's James Urbanksi, an abusive drunk who steals from his wife, Joyce, and promises her close friend Cynthia Kellogg that she'll be the next target of his rage. At a group outing, James bleeds to death after someone cuts his throat. But because he's such a terrible human being, police aren't sure which of his acquaintances decided to kill him.",5.133778,Murder is a secret that should never be shared.,Mortal Thoughts,"Mystery, Thriller",en,US,1991,-0.9383474563572965,-0.22544270366293714,-0.6709374280843351,-0.8488593142279377,-0.8166567373368284
281,10000000,Other,USA,Other,Horror,9188150,Body Parts,R,2.08.1991 00:00,88,5.5,Jeff Fahey,3290,Pierre Boileau,1991,0,-0.081185,-10,FALSE,32146,tt0101492,Body Parts,"A criminal psychologist loses his arm in a car crash, and becomes one of three patients to have their missing limbs replaced by those belonging to an executed serial killer. One of them dies violently, and disturbing occurrences start happening to the surviving two.",3.518972,The transplant was a success. Then the donor came to take it back.,Body Parts,"Horror, Thriller",en,US,1991,-0.8525245133362653,-1.223333303999022,-0.9103258601386389,-0.9140197225604472,-1.2681570358162801
282,17000000,Twentieth Century Fox Film Corporation,USA,Other,Comedy,4603929,Dutch,PG-13,19.07.1991 00:00,107,6.4,Ed O'Neill,10048,John Hughes,1991,0,-0.729180647,-70,FALSE,25330,tt0101786,Dutch,"To get to know his girlfriend's son, a man volunteers to pick him up from a prep school....only to learn that her son's not the nicest kid.",8.237799,They're the best of friends... And they've got the scars to prove it.,Dutch,Comedy,en,US,1991,-0.5521442127626562,0.13094679645709315,0.1669220841057279,-0.8025094567941521,0.051228573955355294
283,48000000,Touchstone Pictures,USA,Other,Crime,15965919,Billy Bathgate,R,1.11.1991 00:00,106,5.9,Dustin Hoffman,10085,E.L. Doctorow,1991,0,-0.667376688,-70,FALSE,12647,tt0101453,Billy Bathgate,"In the year 1935, a teen named Billy Bathgate finds first love while becoming the protégé of fledgling gangster Dutch Schultz.",3.846331,"In 1935, a New York kid was looking for a hero. He found Dutch Schultz.",Billy Bathgate,"Drama, Action, Thriller, Crime","en, it",US,1991,0.7781114040633268,0.059668896433087086,-0.4315489960300312,-0.8018989389141058,-1.1766273497673463
284,7500000,Other,USA,Other,Drama,6266621,Rambling Rose,R,20.09.1991 00:00,112,6.7,Laura Dern,4115,Calder Willingham,1991,0,-0.164450533,-20,FALSE,32221,tt0102753,Rambling Rose,"Rose, is taken in by the Hillyer family to serve as a 1930s housemaid so that she can avoid falling into a life of prostitution. Rose's appearence and personality is such that all men fall for her, and Rose knows it. She can't help herself from getting into trouble with men.",3.399684,Innocence has never been so seductive.,Rambling Rose,Drama,en,US,1991,-0.9598031921125543,0.4873362965771234,0.5260047321871831,-0.900406823883739,-1.301510000571809
