,budget,gross,name,released,runtime,score,votes,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,popularity,title,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
2020,100000000,49438370,Land of the Lost,5.06.2009 00:00,102,5.4,54864,2009,0,-0.5056163,-50,18162,tt0457400,Land of the Lost,7.642063,Land of the Lost,2009,3.1492022850629966,-0.22476030393683563,-1.012691580338222,0.04847095100739649,-0.018208031472046814
2021,26000000,13248477,Case 39,1.10.2010 00:00,109,6.2,65254,2009,0,-0.490443192,-50,28355,tt0795351,Case 39,9.644085,Case 39,2010,-0.09305142330889314,0.2720334903285247,-0.06052916066823322,0.2353061580926863,0.5304860466797657
2022,85000000,112735375,It's Complicated,25.12.2009 00:00,100,6.6,74245,2009,1,0.326298529,30,22897,tt1230414,It's Complicated,9.083133,It's Complicated,2009,2.4919886955281543,-0.36670138801265284,0.4155520491667606,0.3969842473038355,0.37674595764607094
2023,20000000,13630226,Crank: High Voltage,17.04.2009 00:00,96,6.2,121567,2009,0,-0.3184887,-30,15092,tt1121931,Crank: High Voltage,10.044642,Crank: High Voltage,2009,-0.3559368591228302,-0.6505835561642873,-0.06052916066823322,1.2479385947234778,0.6402666853851621
2024,16000000,42670410,The Unborn,9.01.2009 00:00,88,4.8,44283,2009,1,1.666900625,170,13788,tt1139668,The Unborn,7.108555,The Unborn,2009,-0.5311938163321215,-1.2183478924675561,-1.7268133950907143,-0.14179885901853723,-0.16442654467850376
2025,30000000,79566871,Hannah Montana: The Movie,10.04.2009 00:00,102,4.3,34118,2009,1,1.652229033,170,18126,tt1114677,Hannah Montana: The Movie,6.332878,Hannah Montana: The Movie,2009,0.0822055339003982,-0.22476030393683563,-2.3219149073844574,-0.3245880678753198,-0.3770163046604437
2026,70000000,617840,Agora,10.09.2010 00:00,127,7.2,56850,2009,0,-0.991173714,-100,26428,tt1186830,Agora,8.029671,Agora,2010,1.8347751059933117,1.5495032470108798,1.129673863919253,0.08418362870435371,0.08802367539444507
2027,42000000,60054530,Brüno,10.07.2009 00:00,81,5.8,125840,2009,1,0.429869762,40,18480,tt0889583,Brüno,8.543888,Brüno,2009,0.6079764055282723,-1.7151416867329166,-0.5366103705032281,1.3247765966364176,0.2289551051114965
2028,10000000,25464480,The Fourth Kind,6.11.2009 00:00,98,5.9,66304,2009,1,1.546448,150,22824,tt1220198,The Fourth Kind,13.751992,The Fourth Kind,2009,-0.7940792521460586,-0.5086424720884701,-0.41759006804447885,0.25418748315905343,1.656339930652258
2029,40000000,38105077,Ninja Assassin,25.11.2009 00:00,99,6.4,60987,2009,0,-0.047373075,0,22832,tt1186367,Ninja Assassin,9.163897,Ninja Assassin,2009,0.5203479269236265,-0.4376719300505615,0.1775114442492642,0.15857604946584014,0.3988809434393605
2030,15000000,5306447,Whatever Works,3.07.2009 00:00,93,7.2,62933,2009,0,-0.646236867,-60,19265,tt1178663,Whatever Works,8.930341,Whatever Works,2009,-0.5750080556344443,-0.8634951822780131,1.129673863919253,0.19356943858884051,0.33487026118071156
2031,35000000,10275638,Whiteout,11.09.2009 00:00,101,5.5,33530,2009,0,-0.706410343,-70,22787,tt0365929,Whiteout,7.759722,Whiteout,2009,0.30127673041201236,-0.29573084597474425,-0.8936712778794738,-0.3351616099124854,0.014038765287061704
2032,22000000,723714,Middle Men,6.08.2010 00:00,105,6.6,33978,2009,0,-0.967103909,-100,38842,tt1251757,Middle Men,7.095445,Middle Men,2010,-0.2683083805181845,-0.011848677823109785,0.4155520491667606,-0.3271055778841687,-0.16801960178005926
2033,18500000,18439082,The Invention of Lying,2.10.2009 00:00,100,6.4,99595,2009,0,-0.003292865,0,23082,tt1058017,The Invention of Lying,7.087161,The Invention of Lying,2009,-0.42165821807631443,-0.36670138801265284,0.1775114442492642,0.8528333810489843,-0.17028999728191163
2034,8000000,10814185,Extract,4.09.2009 00:00,92,6.2,39493,2009,1,0.351773125,40,12569,tt1225822,Extract,11.23915,Extract,2009,-0.8817077307507042,-0.9344657243159218,-0.06052916066823322,-0.2279336657498691,0.9676454384183284
2035,14000000,15483540,A Perfect Getaway,7.08.2009 00:00,98,6.5,59667,2009,1,0.105967143,10,12403,tt0971209,A Perfect Getaway,11.017008,A Perfect Getaway,2009,-0.6188222949367672,-0.5086424720884701,0.2965317467080124,0.13483952652526435,0.906762990618654
2036,15000000,13043363,Whip It,2.10.2009 00:00,111,6.9,58138,2009,0,-0.130442467,-10,22798,tt1172233,Whip It,14.511442,Whip It,2009,-0.5750080556344443,0.41397457440434193,0.7726129565430073,0.10734472078576404,1.8644823574849274
2037,50000000,25450527,The International,13.02.2009 00:00,118,6.5,83114,2009,0,-0.49098946,-50,4959,tt0963178,The International,6.583609,The International,2009,0.958490319946855,0.9107683686697022,0.2965317467080124,0.5564685063644164,-0.30829847093579826
2038,35000000,49492060,Old Dogs,25.11.2009 00:00,100,5.4,32674,2009,1,0.414058857,40,22949,tt0976238,Old Dogs,9.52295,Old Dogs,2009,0.30127673041201236,-0.36670138801265284,-1.012691580338222,-0.3505543853951618,0.4972865827593292
2039,8000000,10269307,The Boondock Saints II: All Saints Day,11.12.2009 00:00,118,6.3,55823,2009,1,0.283663375,30,22821,tt1300851,The Boondock Saints II: All Saints Day,8.051448,The Boondock Saints II: All Saints Day,2009,-0.8817077307507042,0.9107683686697022,0.058491141790514976,0.06571589456801179,0.09399209679036985
2040,17000000,27154426,Brooklyn's Finest,5.03.2010 00:00,132,6.7,55183,2009,1,0.597319176,60,26390,tt1210042,Brooklyn's Finest,12.50422,Brooklyn's Finest,2010,-0.48737957702979867,1.9043559572004227,0.5345723516255099,0.05420727738470231,1.3143631155704842
2041,2900000,228477,Black Dynamite,13.01.2010 00:00,84,7.4,38535,2009,0,-0.921214828,-90,24804,tt1190536,Black Dynamite,10.92143,Black Dynamite,2010,-1.1051603511925507,-1.5022300606191907,1.3677144688367504,-0.24516062709613548,0.8805679325215932
2042,22000000,33313582,The Informant!,18.09.2009 00:00,108,6.5,55457,2009,1,0.514253727,50,11323,tt1130080,The Informant!,11.698089,The Informant!,2009,-0.2683083805181845,0.20106294829061605,0.2965317467080124,0.05913440411630668,1.0934268291987066
2043,18000000,23993605,Observe and Report,10.04.2009 00:00,86,5.8,54428,2009,1,0.332978056,30,16991,tt1197628,Observe and Report,5.666341,Observe and Report,2009,-0.4435653377274758,-1.3602889765433734,-0.5366103705032281,0.04063070555126691,-0.5596940698244003
2044,15000000,33860010,All About Steve,4.09.2009 00:00,99,4.8,34902,2009,1,1.257334,130,23706,tt0881891,All About Steve,9.288013,All About Steve,2009,-0.5750080556344443,-0.4376719300505615,-1.7268133950907143,-0.3104900118257657,0.43289740989372
2045,1700000,695417,The Girlfriend Experience,8.07.2009 00:00,77,5.5,14416,2009,0,-0.590931176,-60,17680,tt1103982,The Girlfriend Experience,6.115299,The Girlfriend Experience,2009,-1.157737438355338,-1.999023854884551,-0.8936712778794738,-0.6788736549777625,-0.4366481712584097
2046,18000000,14793904,"I Love You, Beth Cooper",10.07.2009 00:00,102,5.3,29845,2009,0,-0.178116444,-20,19840,tt1032815,"I Love You, Beth Cooper",9.434281,"I Love You, Beth Cooper",2009,-0.4435653377274758,-0.22476030393683563,-1.1317118827969712,-0.40142606978825945,0.4729850739768868
2047,18000000,15281286,Youth in Revolt,8.01.2010 00:00,90,6.5,67707,2009,0,-0.151039667,-20,22327,tt0403702,Youth in Revolt,5.433934,Youth in Revolt,2010,-0.4435653377274758,-1.076406808391739,0.2965317467080124,0.2794165298905896,-0.6233898457054987
2048,60000000,40572825,Duplicity,20.03.2009 00:00,125,6.2,43170,2009,0,-0.32378625,-30,16558,tt1135487,Duplicity,9.097953,Duplicity,2009,1.3966327129700833,1.4075621629350625,-0.06052916066823322,-0.16181306358888636,0.38080767436956847
2049,17000000,9451946,Away We Go,26.06.2009 00:00,98,7.1,47589,2009,0,-0.444003176,-40,19255,tt1176740,Away We Go,6.590093,Away We Go,2009,-0.48737957702979867,-0.5086424720884701,1.0106535614605037,-0.0823496583810042,-0.30652140135177947
2050,3900000,688529,Fanboys,13.02.2009 00:00,100,6.6,51872,2009,0,-0.823454103,-80,13532,tt0489049,Fanboys,5.785775,Fanboys,2009,-1.0613461118902279,-0.36670138801265284,0.4155520491667606,-0.005331834324575318,-0.5269607988963168
2051,7300000,1818681,Harry Brown,14.05.2010 00:00,103,7.2,77350,2009,0,-0.750865616,-80,25941,tt1289406,Harry Brown,7.478206,Harry Brown,2010,-0.9123776982623302,-0.153789761898927,1.129673863919253,0.4528190228572354,-0.06311631198231174
2052,8000000,16734283,New in Town,30.01.2009 00:00,97,5.6,18623,2009,1,1.091785375,110,14536,tt1095174,New in Town,12.357072,New in Town,2009,-0.8817077307507042,-0.5796130141263787,-0.7746509754207256,-0.6032224792118516,1.2740342699274878
2053,16000000,11956207,Sorority Row,11.09.2009 00:00,101,5.1,25255,2009,0,-0.252737063,-30,26688,tt1232783,Sorority Row,5.010852,Sorority Row,2009,-0.5311938163321215,-0.29573084597474425,-1.3697524877144687,-0.4839644336498071,-0.7393439101326753
2054,60000000,31670931,The Soloist,24.04.2009 00:00,117,6.7,45900,2009,0,-0.47215115,-50,17332,tt0821642,The Soloist,11.328316,The Soloist,2009,1.3966327129700833,0.8397978266317936,0.5345723516255099,-0.11272161841633188,0.9920831599680835
2055,4500000,108229,After.Life,24.06.2011 00:00,100,5.9,32597,2009,0,-0.975949111,-100,36419,tt0838247,After.Life,9.063797,After.Life,2011,-1.035057568308834,-0.36670138801265284,-0.41759006804447885,-0.35193901590002874,0.3714465410087193
2056,45000000,25200412,Aliens in the Attic,31.07.2009 00:00,86,5.4,17909,2009,0,-0.439990844,-40,20856,tt0775552,Aliens in the Attic,11.618472,Aliens in the Attic,2009,0.7394191234352407,-1.3602889765433734,-1.012691580338222,-0.6160617802569812,1.0716062016430592
2057,18000000,22927390,Love Happens,18.09.2009 00:00,100,5.6,27008,2009,1,0.273743889,30,25643,tt0899106,Love Happens,10.279603,Love Happens,2009,-0.4435653377274758,-0.36670138801265284,-0.7746509754207256,-0.4524416118961485,0.7046624359296756
2058,40000000,20916309,Shorts,21.08.2009 00:00,89,4.8,5645,2009,0,-0.477092275,-50,25132,tt1100119,Shorts,4.021983,Shorts,2009,0.5203479269236265,-1.1473773504296476,-1.7268133950907143,-0.8365956570321491,-1.010363191822839
2059,19000000,454149,Crossing Over,24.07.2009 00:00,113,6.8,20514,2009,0,-0.976097421,-100,15577,tt0924129,Crossing Over,6.036408,Crossing Over,2009,-0.399751098425153,0.5559156584801591,0.653592654084258,-0.5692181118780418,-0.4582698240271979
2060,5000000,1474508,The Joneses,23.04.2010 00:00,96,6.5,35116,2009,0,-0.7050984,-70,41479,tt1285309,The Joneses,6.632194,The Joneses,2010,-1.0131504486576728,-0.6505835561642873,0.2965317467080124,-0.3066418179550966,-0.2949827822036036
2061,70000000,35922978,The Pink Panther 2,6.02.2009 00:00,92,5.6,35845,2009,0,-0.4868146,-50,15159,tt0838232,The Pink Panther 2,18.54675,The Pink Panther 2,2009,1.8347751059933117,-0.9344657243159218,-0.7746509754207256,-0.2935327836947331,2.970439036841415
2062,65000000,19548064,Astro Boy,23.10.2009 00:00,94,6.3,27771,2009,0,-0.699260554,-70,16577,tt0375568,Astro Boy,13.293466,Astro Boy,2009,1.6157039094816974,-0.7925246402401046,0.058491141790514976,-0.43872118234792173,1.5306717307630273
2063,58000000,29580087,Did You Hear About the Morgans?,18.12.2009 00:00,100,4.8,31604,2009,0,-0.4899985,-50,24438,tt1314228,Did You Hear About the Morgans?,7.323405,Did You Hear About the Morgans?,2009,1.3090042343654376,-0.36670138801265284,-1.7268133950907143,-0.36979535474850733,-0.1055426149859644
2064,23000000,2708188,Chéri,17.07.2009 00:00,100,6.2,9380,2009,0,-0.882252696,-90,22215,tt1179258,Chéri,4.164362,Cheri,2009,-0.22449414121586164,-0.36670138801265284,-0.06052916066823322,-0.7694320864389289,-0.9713413857921476
2065,22000000,12232937,12 Rounds,27.03.2009 00:00,108,5.6,24250,2009,0,-0.443957409,-40,17134,tt1160368,12 Rounds,13.591485,12 Rounds,2009,-0.2683083805181845,0.20106294829061605,-0.7746509754207256,-0.5020365590704728,1.6123497844890728
2066,40000000,14241034,Amelia,23.10.2009 00:00,111,5.8,10609,2009,0,-0.64397415,-60,8915,tt1129445,Amelia,5.308718,Amelia,2009,0.5203479269236265,0.41397457440434193,-0.5366103705032281,-0.7473319450041049,-0.6577077891096458
2067,30000000,7443007,Taking Woodstock,28.08.2009 00:00,120,6.7,25866,2009,0,-0.751899767,-80,26320,tt1127896,Taking Woodstock,10.993034,Taking Woodstock,2009,0.0822055339003982,1.0527094527455194,0.5345723516255099,-0.4729773006826164,0.9001924375330175
2068,10000000,449558,The Damned United,27.03.2009 00:00,98,7.6,34976,2009,0,-0.9550442,-100,21641,tt1226271,The Damned United,11.545627,The Damned United,2009,-0.7940792521460586,-0.5086424720884701,1.6057550737542468,-0.3091593279639455,1.0516415758182833
2069,3500000,44462,Defendor,13.05.2010 00:00,101,6.8,32840,2009,0,-0.987296571,-100,34769,tt1303828,Defendor,5.600277,Defendor,2010,-1.078871807611157,-0.29573084597474425,0.653592654084258,-0.3475693378132409,-0.5778002272887145
2070,27000000,15988876,Armored,4.12.2009 00:00,88,5.7,27251,2009,0,-0.407819407,-40,4597,tt0913354,Armored,9.951662,Armored,2009,-0.04923718400657031,-1.2183478924675561,-0.6556306729619763,-0.4480719338093607,0.6147836610295082
2071,15000000,4360548,Solitary Man,25.06.2010 00:00,90,6.4,14100,2009,0,-0.7092968,-70,36691,tt1294213,Solitary Man,5.829644,Solitary Man,2010,-0.5750080556344443,-1.076406808391739,0.1775114442492642,-0.6845560347120215,-0.5149376240688464
2072,17000000,8662318,My Life in Ruins,5.06.2009 00:00,98,5.9,16145,2009,0,-0.490451882,-50,23049,tt0865559,My Life in Ruins,7.19669,My Life in Ruins,2009,-0.48737957702979867,-0.5086424720884701,-0.41759006804447885,-0.647782406368478,-0.1402713892516852
2073,6000000,6670712,City Island,30.04.2010 00:00,104,7.4,28292,2009,1,0.111785333,10,28053,tt1174730,City Island,7.016044,City Island,2010,-0.9693362093553498,-0.0828192198610184,1.3677144688367504,-0.4293524486721339,-0.18978103022556683
2074,800000,166980,The Disappearance of Alice Creed,30.04.2010 00:00,100,6.8,22135,2009,0,-0.791275,-80,38542,tt1379177,The Disappearance of Alice Creed,7.271526,The Disappearance of Alice Creed,2010,-1.1971702537274287,-0.36670138801265284,0.653592654084258,-0.5400689424184408,-0.11976109014779486
2075,8000000,100503,The Good Guy,19.02.2010 00:00,100,5.9,8288,2009,0,-0.987437125,-100,39037,tt1247662,The Good Guy,6.269507,The Good Guy,2010,-0.8817077307507042,-0.36670138801265284,-0.41759006804447885,-0.7890686645079508,-0.3943843917376879
2076,4000000,101740,Survival of the Dead,6.05.2010 00:00,90,4.9,18336,2009,0,-0.974565,-100,29426,tt1134854,Survival of the Dead,9.159799,Survival of the Dead,2010,-1.0569646879599954,-1.076406808391739,-1.607793092631965,-0.6083833747299919,0.3977578047664255
2077,6500000,66637,The Messenger,4.12.2009 00:00,113,7.2,30893,2009,0,-0.989748154,-100,28089,tt0790712,The Messenger,5.499937,The Messenger,2009,-0.9474290897041885,0.5559156584801591,1.129673863919253,-0.3825807091505902,-0.6053004065083998
2078,7500000,9176553,Get Low,27.08.2010 00:00,103,7.1,19987,2009,1,0.2235404,20,44718,tt1194263,Get Low,4.678848,Get Low,2010,-0.9036148504018656,-0.153789761898927,1.0106535614605037,-0.5786947388399233,-0.8303362312573753
2079,12000000,548934,Ondine,6.04.2011 00:00,111,6.8,17919,2009,0,-0.9542555,-100,38448,tt1235796,Ondine,4.757269,Ondine,2011,-0.7064507735414128,0.41397457440434193,0.653592654084258,-0.615881958113492,-0.8088433913671328
2080,5000000,518522,Tetro,23.09.2011 00:00,127,6.9,11077,2009,0,-0.8962956,-90,11928,tt0964185,Tetro,2.90333,Tetro,2011,-1.0131504486576728,1.5495032470108798,0.7726129565430073,-0.7389162686888099,-1.31695236846863
2081,10000000,1785,The Canyon,23.10.2009 00:00,100,5.9,3453,2009,0,-0.9998215,-100,26223,tt0960741,The Canyon,2.179154,The Canyon,2009,-0.7940792521460586,-0.36670138801265284,-0.41759006804447885,-0.876012670884984,-1.5154272517314846
2082,3000000,5005,Tanner Hall,15.01.2015 00:00,96,5.9,2545,2009,0,-0.998331667,-100,71866,tt1151410,Tanner Hall,1.426803,Tanner Hall,2015,-1.1007789272623183,-0.6505835561642873,-0.41759006804447885,-0.8923405215138044,-1.721624055958208
2083,20000000,31584722,She's Out of My League,12.03.2010 00:00,100,6.4,107464,2010,1,0.5792361,60,34016,tt0815236,She's Out of My League,8.101247,She's Out of My League,2010,-0.3559368591228302,-0.36670138801265284,0.1775114442492642,0.9943354257606442,0.10764050644714794
2084,6800000,6857096,Incendies,29.07.2011 00:00,131,8.2,97935,2010,1,0.008396471,0,46738,tt1255953,Incendies,8.596012,Incendies,2011,-0.9342848179134916,1.8333854151625142,2.319876888506738,0.8229829052297755,0.24324072741214287
2085,95000000,88761720,Percy Jackson & the Olympians: The Lightning Thief,12.02.2010 00:00,118,5.9,152255,2010,0,-0.065666105,-10,32657,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,9.785895,Percy Jackson & the Olympians: The Lightning Thief,2010,2.9301310885513825,0.9107683686697022,-0.41759006804447885,1.7997767886631673,0.5693519069064307
2086,30000000,32367005,Love & Other Drugs,24.11.2010 00:00,112,6.7,154701,2010,1,0.078900167,10,43347,tt0758752,Love & Other Drugs,7.575696,Love & Other Drugs,2010,0.0822055339003982,0.4849451164422505,0.5345723516255099,1.8437612849606282,-0.03639723213252988
2087,58000000,90380162,RED,15.10.2010 00:00,111,7.1,254554,2010,1,0.558278655,60,39514,tt1245526,RED,12.595165,RED,2010,1.3090042343654376,0.41397457440434193,1.0106535614605037,3.6393393343434424,1.339288407569032
2088,80000000,94835059,The Book of Eli,15.01.2010 00:00,118,6.9,246433,2010,1,0.185438238,20,20504,tt1037705,The Book of Eli,14.39853,The Book of Eli,2010,2.27291749901654,0.9107683686697022,0.7726129565430073,3.4933057716158546,1.8335365707991276
2089,100000000,95347692,Sex and the City 2,27.05.2010 00:00,146,4.4,63699,2010,0,-0.04652308,0,37786,tt1261945,Sex and the City 2,7.255991,Sex and the City 2,2010,3.1492022850629966,2.8979435457311435,-2.202894604925708,0.20734381478011404,-0.12401876688865401
2090,3500000,9737892,Blue Valentine,28.01.2011 00:00,112,7.4,154714,2010,1,1.782254857,180,46705,tt1120985,Blue Valentine,11.107914,Blue Valentine,2011,-1.078871807611157,0.4849451164422505,1.3677144688367504,1.843995053747164,0.9316775938889815
2091,16000000,19068240,Remember Me,12.03.2010 00:00,113,7.2,121432,2010,1,0.191765,20,23169,tt1403981,Remember Me,8.307719,Remember Me,2010,-0.5311938163321215,0.5559156584801591,1.129673863919253,1.2455109957863735,0.16422827806212564
2092,15000000,2434652,Never Let Me Go,15.10.2010 00:00,103,7.2,118784,2010,0,-0.837689867,-80,42188,tt1334260,Never Let Me Go,8.278794,Never Let Me Go,2010,-0.5750080556344443,-0.153789761898927,1.129673863919253,1.1978940921904306,0.15630080463249216
2093,55000000,98711404,Date Night,9.04.2010 00:00,88,6.3,135458,2010,1,0.7947528,80,35056,tt1279935,Date Night,8.443736,Date Night,2010,1.1775615164584692,-1.2183478924675561,0.058491141790514976,1.4977295342443402,0.201506451043229
2094,55000000,39440655,Burlesque,24.11.2010 00:00,119,6.4,65689,2010,0,-0.282897182,-30,42297,tt1126591,Burlesque,9.276539,Burlesque,2010,1.1775615164584692,0.9817389107076109,0.1775114442492642,0.24312842133446694,0.4297527312374846
2095,40000000,52000688,Predators,9.07.2010 00:00,107,6.4,182863,2010,1,0.3000172,30,34851,tt1424381,Predators,9.034929,Predators,2010,0.5203479269236265,0.13009240625270743,0.1775114442492642,2.350176405454943,0.3635346895664844
2096,35000000,21148651,The Next Three Days,19.11.2010 00:00,133,7.4,155358,2010,0,-0.395752829,-40,43539,tt1458175,The Next Three Days,9.591425,The Next Three Days,2010,0.30127673041201236,1.9753264992383315,1.3677144688367504,1.8555755997878693,0.5160535228835861
2097,100000000,119219978,The Other Guys,6.08.2010 00:00,107,6.7,204044,2010,1,0.19219978,20,27581,tt1386588,The Other Guys,12.536621,The Other Guys,2010,3.1492022850629966,0.13009240625270743,0.5345723516255099,2.73105768757944,1.3232432561614451
2098,2000000,6531503,Winter's Bone,16.07.2010 00:00,100,7.2,118433,2010,1,2.2657515,229,39013,tt1399683,Winter's Bone,7.27941,Winter's Bone,2010,-1.1445931665646412,-0.36670138801265284,1.129673863919253,1.1915823349539594,-0.11760032262768307
2099,24000000,25003155,Piranha 3D,20.08.2010 00:00,88,5.5,76489,2010,1,0.041798125,0,43593,tt0464154,Piranha 3D,8.212132,Piranha 3D,2010,-0.1806799019135388,-1.2183478924675561,-0.8936712778794738,0.4373363363028144,0.13803075333547563
2100,36000000,50287556,Hot Tub Time Machine,26.03.2010 00:00,101,6.4,145648,2010,1,0.396876556,40,23048,tt1231587,Hot Tub Time Machine,11.967652,Hot Tub Time Machine,2010,0.3450909697143352,-0.29573084597474425,0.1775114442492642,1.680968298459846,1.1673059483037098
2101,24000000,23240020,Faster,24.11.2010 00:00,98,6.5,85407,2010,0,-0.031665833,0,41283,tt1433108,Faster,9.014972,Faster,2010,-0.1806799019135388,-0.5086424720884701,0.2965317467080124,0.5977017238664923,0.35806507548748046
2102,12000000,122288,Centurion,30.07.2010 00:00,97,6.4,69188,2010,0,-0.989809333,-100,23759,tt1020558,Centurion,13.00941,Centurion,2010,-0.7064507735414128,-0.5796130141263787,0.1775114442492642,0.30604818934134176,1.4528205158095997
2103,15000000,26161406,Ramona and Beezus,23.07.2010 00:00,100,6.7,14808,2010,1,0.744093733,70,38843,tt0493949,Ramona and Beezus,7.467591,Ramona and Beezus,2010,-0.5750080556344443,-0.36670138801265284,0.5345723516255099,-0.6718246269529854,-0.06602556454775896
2104,15000000,64003625,Diary of a Wimpy Kid,19.03.2010 00:00,100,6.2,35256,2010,1,3.266908333,330,33217,tt1196141,Diary of a Wimpy Kid,12.139919,Diary of a Wimpy Kid,2010,-0.5750080556344443,-0.36670138801265284,-0.06052916066823322,-0.3041243079462476,1.214519157130076
2105,52000000,110485654,Valentine's Day,12.02.2010 00:00,125,5.7,100570,2010,1,1.124724115,110,32856,tt0817230,Valentine's Day,7.466721,Valentine's Day,2010,1.0461187985515006,1.4075621629350625,-0.6556306729619763,0.8703660400391824,-0.06626400540804522
2106,44000000,31162545,Charlie St. Cloud,30.07.2010 00:00,100,6.5,50872,2010,0,-0.291760341,-30,37950,tt1438254,Charlie St. Cloud,6.273131,Charlie St. Cloud,2010,0.6956048841329179,-0.36670138801265284,0.2965317467080124,-0.023314048673496377,-0.393391162223116
2107,20000000,12134420,Let Me In,1.10.2010 00:00,116,7.2,99166,2010,0,-0.393279,-40,41402,tt1228987,Let Me In,11.11946,Let Me In,2010,-0.3559368591228302,0.7688272845938849,1.129673863919253,0.8451190110932972,0.9348420055819306
2108,14000000,1752214,Flipped,10.09.2010 00:00,100,7.7,67346,2010,0,-0.874841857,-90,43949,tt0817177,Flipped,10.279685,Flipped,2010,-0.6188222949367672,-0.36670138801265284,1.724775376212996,0.27292495051062915,0.7046849096659328
2109,100000000,67631157,The Tourist,10.12.2010 00:00,103,6.0,190376,2010,0,-0.32368843,-30,37710,tt1243957,The Tourist,12.845045,The Tourist,2010,3.1492022850629966,-0.153789761898927,-0.2985697655857307,2.4852767818583867,1.407773007762524
2110,20000000,25702053,You Again,24.09.2010 00:00,100,5.8,43588,2010,1,0.28510265,30,38303,tt1414382,You Again,12.820452,You Again,2010,-0.3559368591228302,-0.36670138801265284,-0.5366103705032281,-0.15429649799103737,1.4010328053751435
2111,10500000,26593646,Machete,3.09.2010 00:00,105,6.6,173229,2010,1,1.53272819,150,23631,tt0985694,Machete,7.120403,Machete,2010,-0.7721721324948971,-0.011848677823109785,0.4155520491667606,2.1769357524174375,-0.1611793638593407
2112,70000000,52474616,Wall Street: Money Never Sleeps,24.09.2010 00:00,133,6.2,88518,2010,0,-0.250362629,-30,33909,tt1027718,Wall Street: Money Never Sleeps,9.819864,Wall Street: Money Never Sleeps,2010,1.8347751059933117,1.9753264992383315,-0.06052916066823322,0.6536443927059858,0.5786617891858159
2113,25000000,80014842,Dear John,5.02.2010 00:00,108,6.3,115712,2010,1,2.20059368,220,22971,tt0989757,Dear John,8.371479,Dear John,2010,-0.136865662611216,0.20106294829061605,0.058491141790514976,1.142652729710545,0.18170297835161284
2114,60000000,80574010,Eat Pray Love,13.08.2010 00:00,133,5.7,69859,2010,1,0.342900167,30,38167,tt0879870,Eat Pray Love,15.904834,Eat Pray Love,2010,1.3966327129700833,1.9753264992383315,-0.6556306729619763,0.3181142551694678,2.2463692393194474
2115,25000000,23580735,The Losers,23.04.2010 00:00,97,6.4,78545,2010,0,-0.0567706,-10,34813,tt0480255,The Losers,12.798367,The Losers,2010,-0.136865662611216,-0.5796130141263787,0.1775114442492642,0.4743077690041961,1.3949799704332786
2116,8000000,6350058,It's Kind of a Funny Story,8.10.2010 00:00,101,7.1,116014,2010,0,-0.20624275,-20,43923,tt0804497,It's Kind of a Funny Story,8.172013,It's Kind of a Funny Story,2010,-0.8817077307507042,-0.29573084597474425,1.0106535614605037,1.1480833584439192,0.12703534083682527
2117,2500000,322157,Super,10.06.2011 00:00,100,6.8,65689,2010,0,-0.8711372,-90,45132,tt1512235,Super,8.309635,Super,2011,-1.1226860469134798,-0.36670138801265284,0.653592654084258,0.24312842133446694,0.16475339609466408
2118,20000000,62950384,The Last Song,31.03.2010 00:00,100,5.9,66108,2010,1,2.1475192,210,35690,tt1294226,The Last Song,5.541073,The Last Song,2010,-0.3559368591228302,-0.36670138801265284,-0.41759006804447885,0.25066296914666486,-0.5940262648661737
2119,60000000,60128566,Resident Evil: Afterlife,10.09.2010 00:00,96,5.9,143707,2010,1,0.002142767,0,35791,tt1220634,Resident Evil: Afterlife,0.452934,Resident Evil: Afterlife,2010,1.3966327129700833,-0.6505835561642873,-0.41759006804447885,1.6460648204085901,-1.9885322883330911
2120,10000000,33583175,Devil,17.09.2010 00:00,80,6.3,112284,2010,1,2.3583175,240,44040,tt1314655,Devil,7.094276,Devil,2010,-0.7940792521460586,-1.786112228770825,0.058491141790514976,1.0810096989224436,-0.16833998955669682
2121,19000000,27758465,The Switch,20.08.2010 00:00,100,6.1,83839,2010,1,0.460971842,50,41210,tt0889573,The Switch,5.695408,The Switch,2010,-0.399751098425153,-0.36670138801265284,-0.17954946312698247,0.5695056117673841,-0.5517276784612491
2122,45000000,15541549,The Ghost Writer,19.03.2010 00:00,128,7.2,140059,2010,0,-0.654632244,-70,11439,tt1139328,The Ghost Writer,6.76482,The Ghost Writer,2010,0.7394191234352407,1.6204737890487884,1.129673863919253,1.580465702463726,-0.25863398043770774
2123,20000000,57744720,Takers,27.08.2010 00:00,107,6.2,49828,2010,1,1.887236,190,22907,tt1135084,Takers,7.000421,Takers,2010,-0.3559368591228302,0.13009240625270743,-0.06052916066823322,-0.04208748045376996,-0.19406282512240894
2124,47000000,10539414,Jonah Hex,18.06.2010 00:00,81,4.7,48504,2010,0,-0.775757149,-80,20533,tt1075747,Jonah Hex,9.482806,Jonah Hex,2010,0.8270476020398864,-1.7151416867329166,-1.8458336975494625,-0.06589593225174144,0.4862843185118203
