,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
170,12000000,Other,Other,Other,Biography,195378,Modigliani,R,29.09.2004 00:00,128,7.4,Andy Garcia,9098,Mick Davis,2004,0,-0.9837185,-100,FALSE,34308,tt0367188,Modigliani,"Set in Paris in 1919, biopic centers on the life of late Italian artist Amedeo Modigliani, focusing on his last days as well as his rivalry with Pablo Picasso. Modigliani, a Jew, has fallen in love with Jeanne, a young and beautiful Catholic girl. The couple has an illegitimate child, and Jeanne's bigoted parents send the baby to a faraway convent to be raised by nuns. Modigliani is distraught and",7.275868,His passion was life. His obsession was art.,Modigliani,Drama,en,"FR, DE, IT, RO, GB, US","painter, biography, romance, montparnasse, picasso",2004,-0.8862013824257851,1.601248881999513,1.3406892017300642,-1.0393660708686105,-0.5976801398386
171,20000000,Universal Pictures,USA,Other,Comedy,8054280,Connie and Carla,PG-13,16.04.2004 00:00,108,6.3,Nia Vardalos,7171,Nia Vardalos,2004,0,-0.597286,-60,FALSE,15673,tt0345074,Connie and Carla,"After accidentally witnessing a mafia hit in the Windy City, gal pals Connie and Carla skip town for L.A., where they go way undercover as singers working the city's dinner theater circuit ... as drag queens. Now, it's not enough that they become big hits on the scene; things get extra-weird when Connie meets Jeff -- a guy she'd like to be a woman with",9.502332,"When you follow your dream, there's no telling what you'll become.",Connie and Carla,"Music, Comedy, Crime",en,US,"gay, drag queen, mistaken identity",2004,-0.5990266561113882,0.14422060188702457,-0.06527261946159475,-1.0639380199352408,0.058329417799532164
172,6500000,Other,USA,Other,Drama,1029872,A Home at the End of the World,R,14.10.2004 00:00,97,6.8,Colin Farrell,12420,Michael Cunningham,2004,0,-0.841558154,-80,FALSE,18923,tt0359423,A Home at the End of the World,"Three friends form a bond over the year, Johnathan is gay, Clare is straight and Bobby is neither, instead he loves the people he loves. As their lives go on there is tension and tears which culminate in a strong yet fragile friendship between the three.",4.136105,Family can be whatever you want it to be.,A Home at the End of the World,"Romance, Drama",en,US,"gay, aids, based on novel, art house, tantrum, bisexual, lgbt",2004,-1.0836340067669328,-0.6571449521748441,0.5738009356255227,-0.997005917885037,-1.5227858396022502
173,40000000,Other,USA,Other,Drama,29077547,Rent,PG-13,23.11.2005 00:00,135,7.0,Taye Diggs,43683,Stephen Chbosky,2005,0,-0.273061325,-30,FALSE,1833,tt0294870,Rent,"This rock opera tells the story of one year in the life of a group of bohemians struggling in modern day East Village, New York, USA. The story centers around Mark and Roger, two roommates. While a former tragedy has made Roger numb to life, Mark tries to capture it through his attempts to make a film. In the year that follows, the group deals with love, loss, HIV/AIDS, and modern day life.",9.530278,No day but today.,Rent,"Drama, Romance",en,US,"gay, sex, aids, musical, hiv, based on play or musical, african american, rock opera, missing person, hiv positive, home movie, mugging, telephone call  , lower east side",2005,0.11891015967460404,2.111208780038884,0.8294303576603699,-0.5983588791356517,0.06656348001556407
174,40000000,Universal Pictures,USA,Other,Action,25514517,Serenity,PG-13,30.09.2005 00:00,119,7.9,Nathan Fillion,255155,Joss Whedon,2005,0,-0.362137075,-40,FALSE,16320,tt0379786,Serenity,"When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.",11.919995,Can't stop the signal.,Serenity,"Science Fiction, Action, Adventure, Thriller","en, zh",US,"martial arts, telepathy, dystopia, spaceship, fugitive, based on tv series, planet, throat slitting, cannibal, reavers, operative, ex soldier, firefly",2005,0.11891015967460404,0.9455861559488933,1.9797627568171818,2.0982053206663513,0.7706742098770509
175,28000000,Other,Other,Other,Drama,38405088,Pride & Prejudice,PG,23.11.2005 00:00,129,7.8,Keira Knightley,209548,Jane Austen,2005,1,0.371610286,40,FALSE,4348,tt0414387,Pride & Prejudice,"Pride & Prejudice is a humorous story of love and life among English gentility during the Georgian era. Mr. Bennet is an English gentleman living in Hertfordshire with his overbearing wife and five daughters. If Mr. Bennet dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",14.439083,A romance ahead of its time.,Pride & Prejudice,"Drama, Romance",en,"FR, GB, US","bachelor, beautiful, prejudice, suitor, period drama, georgian, pride, 18th century, opposites attract",2005,-0.3118519297969913,1.6741002960051374,1.8519480457997575,1.5166521908885557,1.5129030554957215
176,50000000,Touchstone Pictures,Other,Other,Adventure,51085416,The Hitchhiker's Guide to the Galaxy,PG,29.04.2005 00:00,109,6.8,Martin Freeman,165212,Douglas Adams,2005,1,0.02170832,0,FALSE,7453,tt0371724,The Hitchhiker's Guide to the Galaxy,"Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",13.257255,Don't leave Earth without it.,The Hitchhiker's Guide to the Galaxy,"Adventure, Comedy, Family, Science Fiction",en,US,"bureaucracy, android, based on novel, chase, space travel, galaxy, alien, stop motion, survival, hitchhiker, robot, alien invasion, hyperspace, meaning of life, destruction of earth, intergalactic travel, islington england",2005,0.4778785675676001,0.217072015892649,0.5738009356255227,0.9513060913461975,1.1646870216930827
177,130000000,Twentieth Century Fox Film Corporation,USA,Ridley Scott,Action,47398413,Kingdom of Heaven,R,6.05.2005 00:00,144,7.2,Orlando Bloom,232742,William Monahan,2005,0,-0.635396823,-60,FALSE,1495,tt0320661,Kingdom of Heaven,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",16.296471,"Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong",Kingdom of Heaven,"Drama, Action, Adventure, History, War","ar, en, it, la","DE, MA, ES, GB, US","crusade, epic, knight, swordsman, order of the templars, religious, knight templars, saladin, king richard",2005,3.349625830711569,2.7668715060895037,1.085059779695217,1.8124081777341319,2.060167363493684
178,100000000,Warner Bros.,USA,Other,Drama,75976178,Constantine,R,18.02.2005 00:00,121,6.9,Keanu Reeves,253723,Jamie Delano,2005,0,-0.24023822,-20,FALSE,561,tt0360486,Constantine,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",9.615691,"Hell Wants Him, Heaven Won't Take Him, Earth Needs Him.",Constantine,"Drama, Fantasy, Horror","en, pt, tl","DE, US","angel, confession, exorcism, archangel gabriel, holy water, supernatural, based on comic, lucifer, demon, occult, aftercreditsstinger",2005,2.2727206070325807,1.091288983960142,0.7016156466429468,2.0799453149250877,0.09172972763804814
179,43000000,Twentieth Century Fox Film Corporation,Other,Other,Action,24409722,Elektra,PG-13,14.01.2005 00:00,97,4.8,Jennifer Garner,75843,Mark Steven Johnson,2005,0,-0.432332047,-40,FALSE,9947,tt0357277,Elektra,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",13.802674,Looks can kill,Elektra,"Action, Fantasy","en, ja","CA, US","martial arts, based on comic, female assassin, spin off",2005,0.22660068204250286,-0.6571449521748441,-1.982493284722947,-0.18827383399666203,1.3253903058770766
180,70000000,Columbia Pictures Corporation,USA,Other,Comedy,179495555,Hitch,PG-13,11.02.2005 00:00,118,6.6,Will Smith,259673,Kevin Bisch,2005,1,1.564222214,160,FALSE,8488,tt0386588,Hitch,"Dating coach Alex 'Hitch' Hitchens mentors a bumbling client, Albert, who hopes to win the heart of the glamorous Allegra Cole. While Albert makes progress, Hitch faces his own romantic setbacks when proven techniques fail to work on Sara Melas, a tabloid reporter digging for dirt on Allegra Cole's love life. When Sara discovers Hitch's connection to Albert – now Allegra's boyfriend – it threatens to destroy both relationships.",13.35076,The cure for the common man.,Hitch,"Comedy, Drama, Romance",en,US,"speed date, romantic comedy, dating",2005,1.1958153833535923,0.8727347419432688,0.31817151359067547,2.1558161488360637,1.1922375114773114
181,7000000,Other,USA,Other,Crime,17044981,The Devil's Rejects,R,22.07.2005 00:00,107,6.9,Sid Haig,80744,Rob Zombie,2005,1,1.434997286,140,FALSE,1696,tt0395584,The Devil's Rejects,"The sequel to House of 1000 Corpses – the Firefly family are ambushed at their isolated home by Sheriff Wydell and a squad of armed men guns blazing – yet only Otis and his sister, Baby, manage to escape the barrage of bullets unharmed. Hiding out in a backwater motel, the wanted siblings wait to rendezvous with their errant father, Captain Spaulding, killing whoever happens to stand in their way.",12.221507,Death walks behind. Hell waits ahead.,The Devil's Rejects,"Drama, Horror, Crime","es, en","DE, US","sadistic, killing, fire, sheriff, bounty hunter, cocaine, motel, ax, sadism, psychopath, road trip, sequel, murder, rampage, antisocial personality disorder, serial killer, shootout, torture, corpse, sadist, extreme violence, brutality, maniac, violence, stabbing, killing spree, held at gunpoint, cult film, roadkill, macabre, misogynist, road movie, killer clown, painted face, evil clown, homicidal maniac, sadistic horror",2005,-1.0656855863722832,0.07136918788140015,0.7016156466429468,-0.12577921937520095,0.8595122749625808
182,40000000,Warner Bros.,USA,Tim Burton,Animation,53359111,Corpse Bride,PG,23.09.2005 00:00,77,7.4,Johnny Depp,205383,Tim Burton,2005,1,0.333977775,30,FALSE,3933,tt0121164,Corpse Bride,"Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",12.920032,There's been a grave misunderstanding.,Corpse Bride,"Romance, Fantasy, Animation, Music",en,US,"shyness, england, cheating, old town, grave, skeleton, musical, marriage, wedding ring, stop motion, animation, money, wedding, corpse, wedding ceremony, parents, dark fantasy, european, ring, piano",2005,0.11891015967460404,-2.1141732322873326,1.3406892017300642,1.4635426071508726,1.0653270001273158
183,15000000,Other,USA,Other,Comedy,31726995,The Wedding Date,PG-13,4.02.2005 00:00,90,6.1,Dermot Mulroney,41497,Elizabeth Young,2005,1,1.115133,110,FALSE,6961,tt0372532,The Wedding Date,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",5.615303,Love doesn't come cheap.,The Wedding Date,"Comedy, Romance",en,US,"based on novel, callboy, wedding, escort, fake boyfriend, woman director",2005,-0.7785108600578862,-1.1671048502142152,-0.32090204149644197,-0.6262334409725245,-1.0869521474162502
184,88000000,Universal Pictures,USA,Ron Howard,Biography,61649911,Cinderella Man,PG-13,3.06.2005 00:00,144,8.0,Russell Crowe,156991,Cliff Hollingsworth,2005,0,-0.29943283,-30,FALSE,921,tt0352248,Cinderella Man,"The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.",6.363884,One man's extraordinary fight to save the family he loved.,Cinderella Man,"Romance, Drama, History",en,US,"transporter, netherlands, world cup, socially deprived family, family's daily life, boxer, boxing match, comeback, training, heavy weight, folk hero, biography, daughter, defeat, sport",2005,1.8419585175609854,2.7668715060895037,2.107577467834605,0.8464768265424776,-0.8663888278807398
185,72000000,Universal Pictures,USA,Other,Action,62658220,Jarhead,R,4.11.2005 00:00,125,7.0,Jake Gyllenhaal,152251,William Broyles Jr.,2005,0,-0.129746944,-10,FALSE,25,tt0418763,Jarhead,"Jarhead is a film about a US Marine Anthony Swofford’s experience in the Gulf War. After putting up with an arduous boot camp, Swafford and his unit are sent to the Persian Gulf where they are earger to fight but are forced to stay back from the action. Meanwhile Swofford gets news of his girlfriend is cheating on him. Desperately he wants to kill someone and finally put his training to use.",9.997032,Welcome to the suck.,Jarhead,"Drama, War","en, es, ar, la","DE, US","sniper, marine corps, saudi arabia, petrol, golf war, u.s. marine",2005,1.2676090649321916,1.3826946399826399,0.8294303576603699,0.7860351874268429,0.2040887600406756
186,53000000,Metro-Goldwyn-Mayer (MGM),USA,Other,Comedy,56046979,Be Cool,PG-13,4.03.2005 00:00,118,5.7,John Travolta,61786,Elmore Leonard,2005,1,0.05749017,10,FALSE,4551,tt0377471,Be Cool,"Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music exec on the way.",13.314233,Everyone is looking for the next big hit,Be Cool,"Comedy, Crime","en, ru",US,"baseball bat, widow, recording contract, recording studio, russian mafia, music business, night club, pawnshop",2005,0.5855690899354989,0.8727347419432688,-0.8321608855661352,-0.367520273036425,1.1814751272160577
187,32000000,New Line Cinema,USA,Other,Crime,31493782,A History of Violence,R,30.09.2005 00:00,96,7.5,Viggo Mortensen,198947,John Wagner,2005,0,-0.015819313,0,FALSE,59,tt0399146,A History of Violence,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,11.119707,Tom Stall had the perfect life... until he became a hero.,A History of Violence,"Drama, Thriller, Crime",en,"US, CA, DE","robbery, double life, dual identity, small town, indiana, distrust, fight, self-defense, marriage, family relationships, mistaken identity, diner, lawyer, mobster, violence, attempted robbery",2005,-0.16826456663979283,-0.7299963661804685,1.4685039127474873,1.3814745925204455,0.5348758422128508
188,15000000,Other,Other,Woody Allen,Drama,23089926,Match Point,R,20.01.2006 00:00,124,7.7,Scarlett Johansson,178918,Woody Allen,2005,1,0.5393284,50,FALSE,116,tt0416320,Match Point,"Match Point is Woody Allen’s satire of the British High Society and the ambition of a young tennis instructor to enter into it. Yet when he must decide between two women - one assuring him his place in high society, and the other that would bring him far from it - palms start to sweat and a dark psychological match in his head begins.",9.020372,Passion Temptation Obsession,Match Point,"Drama, Thriller, Crime, Romance",en,"IE, LU, RU, GB, US","love triangle, london england, upper class, adultery, tennis, river thames, love, wealth, lust, instructor, gold digger, social climbing, actress",2006,-0.7785108600578862,1.3098432259770154,1.7241333347823344,1.1260767887552456,-0.08367618678211555
189,65000000,Columbia Pictures Corporation,USA,Other,Action,29258869,Zathura: A Space Adventure,PG,11.11.2005 00:00,101,6.1,Josh Hutcherson,74238,Chris Van Allsburg,2005,0,-0.549863554,-50,FALSE,6795,tt0406375,Zathura: A Space Adventure,"After their father is called into work, two young boys, Walter and Danny, are left in the care of their teenage sister, Lisa, and told they must stay inside. Walter and Danny, who anticipate a boring day, are shocked when they begin playing Zathura, a space-themed board game, which they realize has mystical powers when their house is shot into space. With the help of an astronaut, the boys attempt to return home.",10.695639,Adventure Is Waiting,Zathura: A Space Adventure,"Family, Fantasy, Science Fiction, Adventure",en,US,"adventure, house, alien, giant robot, outer space, astronaut",2005,1.0163311794070944,-0.3657392961523464,-0.32090204149644197,-0.2087398320516396,0.40992764584026736
190,25000000,Universal Pictures,USA,Other,Comedy,47144110,Nanny McPhee,PG,27.01.2006 00:00,97,6.6,Emma Thompson,55077,Emma Thompson,2005,1,0.8857644,90,FALSE,11283,tt0396752,Nanny McPhee,"Widower Cedric Brown (Colin Firth) hires Nanny McPhee (Emma Thompson) to care for his seven rambunctious children, who have chased away all previous nannies. Taunted by Simon (Thomas Sangster) and his siblings, Nanny McPhee uses mystical powers to instill discipline. And when the children's great-aunt and benefactor, Lady Adelaide Stitch (Angela Lansbury), threatens to separate the kids, the family pulls together under the guidance of Nanny McPhee.",9.806554,You'll Learn To Love Her. Warts And All.,Nanny McPhee,"Fantasy, Comedy, Family",en,"FR, GB, US","loss of mother, nanny, education, wizardry, children, single father",2006,-0.4195424521648901,-0.6571449521748441,0.31817151359067547,-0.4530694200462969,0.14796596240289814
191,50000000,Warner Bros.,USA,Other,Action,80270227,The Dukes of Hazzard,PG-13,5.08.2005 00:00,104,5.1,Seann William Scott,68938,John O'Brien,2005,1,0.60540454,60,FALSE,6519,tt0377818,The Dukes of Hazzard,"Cousins, Bo and Luke Duke, with the help of their eye-catching cousin, Daisy and moonshine-running Uncle Jesse, try and save the family farm from being destroyed by Hazzard County's corrupt commissioner, Boss Hogg. Their efforts constantly find the 'Duke Boys' eluding authorities in 'The General Lee', their 1969 orange Dodge Charger that keeps them one step ahead of the dimwitted antics of the small southern town's Sheriff, Roscoe P. Coltrane.",9.039467,Cousins. Outlaws. Thrillbillies.,The Dukes of Hazzard,"Action, Adventure, Comedy",en,US,"sheriff, farm, bikini, redneck, moonshine",2005,0.4778785675676001,-0.14718505413547311,-1.5990491516706768,-0.2763222555353661,-0.07804999992120057
192,50000000,Other,USA,Other,Crime,24149632,Lord of War,R,16.09.2005 00:00,122,7.6,Nicolas Cage,261701,Andrew Niccol,2005,0,-0.51700736,-50,FALSE,1830,tt0399295,Lord of War,"Yuri Orlov is a globetrotting arms dealer and, through some of the deadliest war zones, he struggles to stay one step ahead of a relentless Interpol agent, his business rivals and even some of his customers who include many of the world's most notorious dictators. Finally, he must also face his own conscience.",8.745216,"Where there's a will, there's a weapon",Lord of War,"Crime, Drama, Thriller","ar, de, en, fr, ru, es, uk, tr","FR, US, DE","cold war, weapon, arms dealer",2005,0.4778785675676001,1.1641403979657665,1.5963186237649103,2.181675989369082,-0.16474867025432913
193,950000,Other,USA,Other,Crime,1007962,Hard Candy,R,28.04.2006 00:00,104,7.1,Patrick Wilson,138885,Brian Nelson,2005,1,0.061012632,10,FALSE,2652,tt0424136,Hard Candy,"A mature 14-year old girl meets a charming 32-year old photographer on the Internet. Suspecting that he is a pedophile, she goes to his home in an attempt to expose him.",9.62025,Strangers shouldn't talk to little girls.,Hard Candy,"Drama, Thriller",en,US,"suicide, rape, age difference, photographer, ice, shower, menace, lie, pedophilia, manipulation, bedroom, sadism, electric shock, coffee shop, castration, insanity, vigilante, sociopath, deception, neighbor, teenage girl, crying, torture, sadist, pedophile, cruelty, older man younger woman relationship, one day, justice, drinking, rooftop, held captive, mental illness, threat, sexual torture, screaming, electrical torture, childhood sexual abuse, photo studio, verbal abuse",2006,-1.2828614731475456,-0.14718505413547311,0.9572450686777929,0.615599966241279,0.09307300000772153
194,55000000,Touchstone Pictures,USA,Other,Drama,89707299,Flightplan,PG-13,23.09.2005 00:00,98,6.2,Jodie Foster,134241,Peter A. Dowling,2005,1,0.6310418,60,FALSE,9315,tt0408790,Flightplan,"A claustrophobic, Hitchcockian thriller. A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet the child vanishes and nobody admits she was ever on that plane.",12.419851,If Someone Took Everything You Live For... How Far Would You Go To Get It Back?,Flightplan,"Thriller, Drama, Mystery","ar, de, en, fr, it, ja",US,"berlin, loss of father, airplane, baby-snatching",2005,0.6573627715140982,-0.5842935381692197,-0.1930873304790178,0.5563824615887458,0.9179527256953017
195,85000000,Columbia Pictures Corporation,USA,Other,Drama,57490508,Memoirs of a Geisha,PG-13,23.12.2005 00:00,145,7.4,Ziyi Zhang,124833,Robin Swicord,2005,0,-0.323641082,-30,FALSE,1904,tt0397535,Memoirs of a Geisha,"A sweeping romantic epic set in Japan in the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",7.680762,"My world is as forbidden as it is fragile; without its mysteries, it cannot survive.",Memoirs of a Geisha,"Drama, History, Romance","en, ja",US,"japan, prostitute, sister sister relationship, brothel, world war ii, geisha",2005,1.7342679951930864,2.839722920095128,1.3406892017300642,0.4364172842048026,-0.4783814070361232
196,20000000,Screen Gems,USA,Other,Drama,75072454,The Exorcism of Emily Rose,PG-13,9.09.2005 00:00,119,6.7,Laura Linney,103356,Paul Harris Boardman,2005,1,2.7536227,280,FALSE,8643,tt0404032,The Exorcism of Emily Rose,"When a younger girl called Emily Rose (Carpenter) dies, everyone puts blame on the exorcism which was performed on her by Father Moore (Wilkinson) prior to her death. The priest is arrested on suspicion of murder. The trail begins with lawyer Erin Bruner (Linney) representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.",10.966015,What happened to Emily?,The Exorcism of Emily Rose,"Crime, Drama, Horror, Thriller",en,US,"epilepsy, possession, teenage girl, spirit, umbrella, cross, prosecutor, catholicism, negligent homicide, archdiocese, agnostic, malnutrition, burning, psychotic epileptic disorder",2005,-0.5990266561113882,0.9455861559488933,0.44598622460809967,0.16255545228782245,0.489591741085449
197,30000000,New Line Cinema,USA,Other,Biography,12712093,The New World,PG-13,20.01.2006 00:00,135,6.7,Colin Farrell,74644,Terrence Malick,2005,0,-0.576263567,-60,FALSE,11400,tt0402399,The New World,A drama about explorer John Smith and the clash between Native Americans and English settlers in the 17th century.,7.694502,"Once discovered, it was changed forever.",The New World,"Drama, History, Romance",en,US,"chief, colonialism, new world",2006,-0.24005824821839206,2.111208780038884,0.44598622460809967,-0.203562763384773,-0.4743330274881277
198,60000000,Twentieth Century Fox Film Corporation,USA,Other,Adventure,82571173,Cheaper by the Dozen 2,PG,21.12.2005 00:00,94,5.5,Steve Martin,46237,Sam Harper,2005,1,0.376186217,40,FALSE,9641,tt0452598,Cheaper by the Dozen 2,"Steve Martin and Bonnie Hunt return as heads of the Baker family who, while on vacation, find themselves in competition with a rival family of eight children, headed by Eugene Levy,",7.101422,Same Big Family... Even Bigger Adventure.,Cheaper by the Dozen 2,Comedy,en,US,"holiday, lake, big family, father, labor pain, rivalry, family holiday",2005,0.8368469754605963,-0.8756991941917174,-1.0877903076009825,-0.5657918018568898,-0.6490792387199389
199,45000000,Paramount Pictures,USA,Other,Action,74494381,Four Brothers,R,12.08.2005 00:00,109,6.9,Mark Wahlberg,117043,David Elliot,2005,1,0.655430689,70,FALSE,8292,tt0430105,Four Brothers,Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.,6.84109,They came home to bury mom... and her killer,Four Brothers,"Action, Crime","es, en",US,"brother brother relationship, robbery, arbitrary law, adoptive mother, revenge, murder, violence, detroit, duringcreditsstinger, interracial adoption",2005,0.2983943636211021,0.217072015892649,0.7016156466429468,0.33708387308438187,-0.7257839508370225
200,15000000,Warner Bros.,USA,Other,Comedy,4243756,Kiss Kiss Bang Bang,R,18.11.2005 00:00,103,7.6,Robert Downey Jr.,188313,Brett Halliday,2005,0,-0.717082933,-70,FALSE,5236,tt0373469,Kiss Kiss Bang Bang,A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective who's been training him for his upcoming role...,11.76054,SeX. MurdEr. MyStery. Welcome to the party.,Kiss Kiss Bang Bang,"Action, Comedy, Crime, Mystery",en,US,"detective, loser, custody battle, shooting, thief, crush, los angeles, series of murders, celebration, hoodlum, female corpse, christmas",2005,-0.7785108600578862,-0.22003646814109756,1.5963186237649103,1.245876197930644,0.7236920875462214
201,88000000,Dimension Films,USA,Other,Adventure,37916267,The Brothers Grimm,PG-13,26.08.2005 00:00,118,5.9,Matt Damon,103728,Ehren Kruger,2005,0,-0.56913333,-60,FALSE,4442,tt0355295,The Brothers Grimm,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",15.66148,Eliminating Evil Since 1812.,The Brothers Grimm,"Adventure, Fantasy, Action, Comedy, Thriller","en, fr, de, it","CZ, GB, US","brother brother relationship, literature, aftercreditsstinger",2005,1.8419585175609854,0.8727347419432688,-0.576531463531288,0.16729897333234062,1.8730724160729326
202,62000000,Paramount Pictures,USA,Other,Action,25857987,Æon Flux,PG-13,2.12.2005 00:00,93,5.5,Charlize Theron,114477,Phil Hay,2005,0,-0.582935694,-60,FALSE,8202,tt0402022,Æon Flux,"400 years into the future, disease has wiped out the majority of the world's population, except one walled city, Bregna, ruled by a congress of scientists. When Æon Flux, the top operative in the underground 'Monican' rebellion, is sent on a mission to kill a government leader, she uncovers a world of secrets.",12.201912,The Perfect World Meets The Perfect Assassin,Æon Flux,"Action, Science Fiction",en,US,"martial arts, dystopia, surrealism, based on cartoon, shootout, espionage, infertility, cyberpunk, extreme violence, sabotage, one against many, woman director, hand to hand combat, action heroine, human cloning, 25th century",2005,0.9086406570391955,-0.9485506081973418,-1.0877903076009825,0.30436377899773237,0.8537387671574154
203,25000000,Other,USA,Other,Comedy,39008741,The Sisterhood of the Traveling Pants,PG,1.06.2005 00:00,119,6.5,Amber Tamblyn,47742,Ann Brashares,2005,1,0.56034964,60,FALSE,9779,tt0403508,The Sisterhood of the Traveling Pants,"Four best friends (Tibby, Lena, Carmen &amp; Bridget) who buy a mysterious pair of pants that fits each of them, despite their differing sizes, and makes whoever wears them feel fabulous. When faced with the prospect of spending their first summer apart, the pals decide they'll swap the pants so that each girl in turn can enjoy the magic.",9.263965,Laugh. Cry. Share the pants.,The Sisterhood of the Traveling Pants,"Drama, Comedy","en, el, es",US,"holiday, female friendship, jeans, coming of age, teenage girl, summer, based on young adult novel",2005,-0.4195424521648901,0.9455861559488933,0.19035680257325244,-0.5466009438676429,-0.011903485236639854
204,60000000,Columbia Pictures Corporation,USA,Other,Action,26873932,xXx: State of the Union,PG-13,29.04.2005 00:00,101,4.4,Ice Cube,58727,Rich Wilkes,2005,0,-0.552101133,-60,FALSE,11679,tt0329774,xXx: State of the Union,"Ice Cube stars as Darius Stone, a thrill-seeking troublemaker whose criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert (played by Willem Dafoe).",19.144611,Prepare for the next level,xXx: State of the Union,"Action, Adventure, Crime, Drama, Mystery, Thriller",en,US,"washington d.c., helicopter, usa president, general, coup d'etat, military prison, coup, agent, insurgent, secretary of defense, potus",2005,0.8368469754605963,-0.3657392961523464,-2.4937521287926403,-0.4065268076471268,2.899348711807185
205,26000000,DreamWorks,USA,Wes Craven,Mystery,57891803,Red Eye,PG-13,19.08.2005 00:00,85,6.5,Rachel McAdams,99003,Carl Ellsworth,2005,1,1.226607808,120,FALSE,11460,tt0421239,Red Eye,"After attending the funeral of her grandmother in Dallas, the Lux Atlantic Hotel manager Lisa is waiting for a flight to Miami. Due to the bad weather and consequent flight delay, she meets in the airport bar Jack Rippner, who is also in the waiting list. They sit together in the plane, and Jack reveals that he wants Lisa to change the room in Lux of an important American politician to facilitate a terrorist attempt against him. Otherwise, Lisa's father will be killed by a hit man. Lisa has to decide what to do with the menacing man at her side.",6.336927,Fear takes flight.,Red Eye,"Horror, Thriller","en, ru",US,"hostage, menace, hitman, airplane",2005,-0.3836456113755905,-1.5313619202423372,0.19035680257325244,0.10704860522656556,-0.8743314892690447
206,75000000,Other,USA,Other,Animation,128200012,Robots,PG,11.03.2005 00:00,91,6.3,Ewan McGregor,111639,Ron Mita,2005,1,0.709333493,70,FALSE,9928,tt0358082,Robots,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.",12.949715,You can shine no matter what you're made of.,Robots,"Animation, Comedy, Family, Science Fiction","en, it",US,"inventor, business man, robot, dishonesty",2005,1.3752995873000904,-1.0942534362085907,-0.06527261946159475,0.26817530393229544,1.0740728553036725
